longitude,latitude,station_name,climate_id,date_time,temperature_c,dew_point_temp_c,relative_humidity,wind_speed_kmh,visibility_km,station_pressure_kpa,weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-17T23:00:00.000000,0.9,-4.1,69.0,26.0,25.0,100.7,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T00:00:00.000000,0.7,-3.9,71.0,24.0,25.0,100.71,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T01:00:00.000000,0.7,-4.5,68.0,22.0,25.0,100.71,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T02:00:00.000000,0.3,-4.4,71.0,22.0,25.0,100.74,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T03:00:00.000000,0.3,-4.7,69.0,26.0,25.0,100.72,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T04:00:00.000000,-0.3,-4.9,71.0,22.0,25.0,100.74,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T05:00:00.000000,-0.6,-5.1,72.0,19.0,25.0,100.79,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T06:00:00.000000,-0.2,-5.0,70.0,20.0,25.0,100.82,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T07:00:00.000000,-0.6,-5.2,71.0,24.0,25.0,100.84,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T08:00:00.000000,-0.6,-5.3,70.0,19.0,24.1,100.85,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T09:00:00.000000,-0.6,-5.4,70.0,24.0,48.3,100.85,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T10:00:00.000000,0.1,-5.3,67.0,24.0,48.3,100.83,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T11:00:00.000000,0.5,-5.1,66.0,17.0,48.3,100.81,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T12:00:00.000000,1.1,-5.7,60.0,15.0,48.3,100.75,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T13:00:00.000000,1.8,-6.1,56.0,20.0,48.3,100.7,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T14:00:00.000000,1.2,-5.4,61.0,15.0,48.3,100.7,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T15:00:00.000000,1.5,-5.8,58.0,19.0,48.3,100.71,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T16:00:00.000000,1.5,-6.3,56.0,19.0,48.3,100.73,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T17:00:00.000000,1.0,-6.2,59.0,13.0,48.3,100.78,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T18:00:00.000000,0.8,-6.9,56.0,15.0,25.0,100.88,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T19:00:00.000000,-0.6,-7.8,58.0,11.0,25.0,100.99,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T20:00:00.000000,-1.7,-7.8,63.0,11.0,25.0,101.09,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T21:00:00.000000,-2.4,-8.1,65.0,9.0,25.0,101.16,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T22:00:00.000000,-3.5,-8.3,69.0,9.0,25.0,101.21,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-18T23:00:00.000000,-3.9,-8.7,69.0,9.0,25.0,101.29,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T00:00:00.000000,-3.9,-8.8,69.0,13.0,25.0,101.37,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T01:00:00.000000,-4.5,-9.8,66.0,19.0,25.0,101.46,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T02:00:00.000000,-5.2,-10.2,68.0,9.0,25.0,101.49,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T03:00:00.000000,-6.0,-10.3,72.0,0.0,25.0,101.43,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T04:00:00.000000,-5.8,-10.5,69.0,7.0,25.0,101.44,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T05:00:00.000000,-5.9,-9.7,74.0,9.0,25.0,101.48,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T06:00:00.000000,-6.7,-10.3,76.0,6.0,25.0,101.5,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T07:00:00.000000,-6.3,-10.5,72.0,7.0,25.0,101.53,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T08:00:00.000000,-5.8,-9.9,73.0,7.0,24.1,101.57,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T09:00:00.000000,-5.2,-9.7,71.0,9.0,24.1,101.59,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T10:00:00.000000,-4.7,-9.7,68.0,15.0,48.3,101.59,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T11:00:00.000000,-4.0,-9.1,68.0,17.0,48.3,101.59,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T12:00:00.000000,-3.2,-9.0,64.0,17.0,48.3,101.56,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T13:00:00.000000,-2.7,-8.6,64.0,19.0,48.3,101.51,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T14:00:00.000000,-2.3,-9.5,58.0,15.0,48.3,101.45,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T15:00:00.000000,-1.6,-9.3,56.0,17.0,48.3,101.43,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T16:00:00.000000,-1.6,-9.7,54.0,20.0,48.3,101.37,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T17:00:00.000000,-2.1,-9.8,56.0,15.0,48.3,101.36,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T18:00:00.000000,-2.9,-9.8,59.0,13.0,48.3,101.39,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T19:00:00.000000,-3.2,-10.0,59.0,15.0,25.0,101.43,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T20:00:00.000000,-3.8,-10.1,62.0,13.0,25.0,101.47,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T21:00:00.000000,-4.8,-10.0,67.0,11.0,25.0,101.51,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T22:00:00.000000,-5.4,-10.2,69.0,9.0,25.0,101.52,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-19T23:00:00.000000,-6.3,-11.8,65.0,7.0,25.0,101.52,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T00:00:00.000000,-6.7,-12.4,64.0,4.0,25.0,101.55,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T01:00:00.000000,-7.6,-12.6,67.0,0.0,25.0,101.63,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T02:00:00.000000,-8.8,-12.3,76.0,4.0,25.0,101.66,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T03:00:00.000000,-8.8,-12.7,73.0,7.0,25.0,101.68,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T04:00:00.000000,-9.8,-13.0,77.0,6.0,25.0,101.69,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T05:00:00.000000,-10.2,-13.7,75.0,6.0,25.0,101.77,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T06:00:00.000000,-10.7,-14.3,75.0,4.0,25.0,101.81,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T07:00:00.000000,-11.0,-14.4,76.0,4.0,24.1,101.87,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T08:00:00.000000,-9.9,-14.4,70.0,4.0,48.3,101.98,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T09:00:00.000000,-8.7,-14.1,65.0,6.0,48.3,102.04,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T10:00:00.000000,-8.0,-13.7,64.0,9.0,48.3,102.07,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T11:00:00.000000,-7.1,-13.3,61.0,9.0,48.3,102.09,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T12:00:00.000000,-6.0,-12.1,62.0,11.0,48.3,102.1,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T13:00:00.000000,-4.7,-11.7,58.0,20.0,48.3,102.08,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T14:00:00.000000,-3.1,-10.5,57.0,17.0,48.3,102.07,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T15:00:00.000000,-2.0,-9.7,56.0,19.0,48.3,102.07,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T16:00:00.000000,-1.8,-8.5,60.0,20.0,48.3,102.06,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T17:00:00.000000,-1.9,-8.9,59.0,17.0,48.3,102.08,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T18:00:00.000000,-3.2,-8.8,65.0,9.0,48.3,102.1,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T19:00:00.000000,-3.6,-8.7,68.0,7.0,25.0,102.13,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T20:00:00.000000,-4.0,-9.0,68.0,6.0,25.0,102.16,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T21:00:00.000000,-3.5,-8.9,66.0,6.0,25.0,102.18,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T22:00:00.000000,-3.3,-8.8,66.0,0.0,25.0,102.2,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-20T23:00:00.000000,-5.8,-9.3,76.0,4.0,25.0,102.2,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T00:00:00.000000,-4.0,-8.1,73.0,9.0,25.0,102.21,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T01:00:00.000000,-4.3,-8.4,73.0,6.0,25.0,102.18,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T02:00:00.000000,-4.1,-8.1,74.0,7.0,25.0,102.21,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T03:00:00.000000,-5.3,-8.9,76.0,4.0,25.0,102.19,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T04:00:00.000000,-5.2,-8.2,79.0,4.0,25.0,102.12,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T05:00:00.000000,-6.1,-8.6,82.0,7.0,25.0,102.05,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T06:00:00.000000,-6.1,-8.9,81.0,6.0,25.0,102.03,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T07:00:00.000000,-6.2,-9.1,80.0,7.0,48.3,102.03,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T08:00:00.000000,-5.0,-8.2,78.0,7.0,48.3,101.98,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T09:00:00.000000,-3.1,-7.2,73.0,9.0,48.3,101.87,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T10:00:00.000000,-1.4,-7.0,66.0,11.0,48.3,101.72,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T11:00:00.000000,-0.1,-6.2,63.0,15.0,48.3,101.55,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T12:00:00.000000,0.0,-6.8,60.0,19.0,48.3,101.38,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T13:00:00.000000,1.0,-6.2,59.0,24.0,48.3,101.19,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T14:00:00.000000,1.9,-6.2,55.0,22.0,48.3,100.95,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T15:00:00.000000,2.2,-5.8,55.0,19.0,48.3,100.82,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T16:00:00.000000,2.0,-5.9,56.0,17.0,48.3,100.66,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T17:00:00.000000,2.2,-6.4,53.0,9.0,48.3,100.59,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T18:00:00.000000,1.9,-6.1,55.0,9.0,25.0,100.54,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T19:00:00.000000,2.1,-6.5,53.0,0.0,25.0,100.5,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T20:00:00.000000,-0.2,-4.9,71.0,4.0,25.0,100.43,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T21:00:00.000000,-0.5,-4.9,72.0,6.0,25.0,100.4,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T22:00:00.000000,-0.6,-4.5,75.0,6.0,25.0,100.35,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-21T23:00:00.000000,0.5,-4.4,70.0,0.0,25.0,100.2,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T00:00:00.000000,0.5,-2.1,83.0,19.0,9.7,100.1,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T01:00:00.000000,0.8,-2.2,80.0,15.0,12.9,99.97,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T02:00:00.000000,1.4,-2.5,75.0,19.0,12.9,99.87,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T03:00:00.000000,1.3,-1.5,82.0,20.0,9.7,99.77,"Rain,Snow"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T04:00:00.000000,1.2,-1.0,85.0,15.0,12.9,99.68,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T05:00:00.000000,1.4,-0.6,87.0,15.0,9.7,99.64,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T06:00:00.000000,1.5,-0.3,88.0,13.0,12.9,99.59,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T07:00:00.000000,1.6,0.1,90.0,15.0,6.4,99.57,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T08:00:00.000000,2.6,0.9,89.0,17.0,19.3,99.57,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T09:00:00.000000,2.9,0.7,85.0,26.0,24.1,99.57,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T10:00:00.000000,4.0,1.2,82.0,28.0,24.1,99.54,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T11:00:00.000000,4.6,0.4,74.0,26.0,24.1,99.56,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T12:00:00.000000,5.2,-0.6,66.0,28.0,24.1,99.52,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T13:00:00.000000,5.8,-1.1,61.0,22.0,24.1,99.4,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T14:00:00.000000,6.1,-1.4,59.0,17.0,24.1,99.32,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T15:00:00.000000,5.4,-1.4,62.0,28.0,24.1,99.3,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T16:00:00.000000,2.9,0.3,83.0,19.0,24.1,99.31,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T17:00:00.000000,2.6,0.1,84.0,19.0,24.1,99.29,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T18:00:00.000000,2.4,-0.2,83.0,9.0,24.1,99.33,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T19:00:00.000000,1.9,-0.2,86.0,6.0,25.0,99.34,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T20:00:00.000000,1.6,-0.8,84.0,13.0,25.0,99.32,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T21:00:00.000000,2.3,-0.9,79.0,15.0,25.0,99.33,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T22:00:00.000000,2.7,-0.8,78.0,15.0,25.0,99.26,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-22T23:00:00.000000,2.6,-1.0,77.0,13.0,25.0,99.27,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T00:00:00.000000,2.3,-0.9,79.0,20.0,25.0,99.23,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T01:00:00.000000,1.7,-1.1,82.0,11.0,25.0,99.18,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T02:00:00.000000,1.1,-1.1,85.0,7.0,25.0,99.17,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T03:00:00.000000,0.6,-1.0,89.0,6.0,6.4,99.14,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T04:00:00.000000,0.5,-1.0,90.0,4.0,6.4,99.13,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T05:00:00.000000,0.4,-1.1,90.0,4.0,6.4,99.11,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T06:00:00.000000,0.5,-1.1,89.0,9.0,8.0,99.16,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T07:00:00.000000,0.6,-1.0,89.0,7.0,8.0,99.2,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T08:00:00.000000,0.4,-1.6,86.0,7.0,19.3,99.26,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T09:00:00.000000,1.1,-1.8,81.0,17.0,24.1,99.32,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T10:00:00.000000,1.6,-1.9,78.0,19.0,24.1,99.38,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T11:00:00.000000,2.3,-1.9,74.0,22.0,24.1,99.42,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T12:00:00.000000,2.1,-2.3,73.0,20.0,24.1,99.47,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T13:00:00.000000,2.1,-2.1,74.0,20.0,16.1,99.49,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T14:00:00.000000,1.4,-1.5,81.0,13.0,19.3,99.53,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T15:00:00.000000,1.9,-1.8,76.0,22.0,24.1,99.6,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T16:00:00.000000,2.7,-2.3,70.0,22.0,24.1,99.7,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T17:00:00.000000,2.3,-3.7,64.0,24.0,24.1,99.82,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T18:00:00.000000,1.6,-3.8,67.0,15.0,24.1,99.9,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T19:00:00.000000,1.6,-4.8,62.0,19.0,25.0,100.05,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T20:00:00.000000,1.1,-5.0,64.0,15.0,25.0,100.12,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T21:00:00.000000,0.5,-5.2,66.0,13.0,25.0,100.23,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T22:00:00.000000,-0.2,-5.4,68.0,9.0,25.0,100.28,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-23T23:00:00.000000,-1.0,-5.2,73.0,7.0,25.0,100.31,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-24T00:00:00.000000,-0.9,-5.1,73.0,6.0,25.0,100.34,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-24T01:00:00.000000,-1.7,-5.1,78.0,4.0,25.0,100.29,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-24T02:00:00.000000,-1.8,-5.4,76.0,0.0,25.0,100.2,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-24T03:00:00.000000,-3.8,-6.1,84.0,0.0,25.0,100.29,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-24T04:00:00.000000,-2.8,-5.0,85.0,0.0,25.0,100.31,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-02-24T05:00:00.000000,-3.1,-5.1,86.0,0.0,25.0,100.29,Cloudy
